RIH3;1;20130108;110600;157380.0000000;157390.0000000;157310.0000000;157340.0000000
RIH3;1;20130108;110700;157340.0000000;157390.0000000;157270.0000000;157300.0000000
RIH3;1;20130108;110800;157300.0000000;157300.0000000;157240.0000000;157260.0000000
RIH3;1;20130108;110900;157270.0000000;157280.0000000;157190.0000000;157230.0000000
RIH3;1;20130108;111000;157230.0000000;157280.0000000;157190.0000000;157200.0000000
RIH3;1;20130108;111100;157190.0000000;157200.0000000;157120.0000000;157140.0000000
RIH3;1;20130108;111200;157140.0000000;157190.0000000;157130.0000000;157150.0000000
RIH3;1;20130108;111300;157160.0000000;157170.0000000;157130.0000000;157140.0000000
RIH3;1;20130108;111400;157140.0000000;157150.0000000;157120.0000000;157120.0000000
RIH3;1;20130108;111500;157130.0000000;157180.0000000;157120.0000000;157170.0000000
RIH3;1;20130108;111600;157160.0000000;157200.0000000;157120.0000000;157150.0000000
RIH3;1;20130108;111700;157160.0000000;157170.0000000;157120.0000000;157120.0000000
RIH3;1;20130108;111800;157120.0000000;157200.0000000;157110.0000000;157180.0000000
RIH3;1;20130108;111900;157180.0000000;157210.0000000;157140.0000000;157140.0000000
RIH3;1;20130108;112000;157150.0000000;157150.0000000;157040.0000000;157100.0000000
RIH3;1;20130108;112100;157100.0000000;157140.0000000;157030.0000000;157050.0000000
RIH3;1;20130108;112200;157040.0000000;157080.0000000;157020.0000000;157050.0000000
RIH3;1;20130108;112300;157060.0000000;157060.0000000;156900.0000000;157000.0000000
RIH3;1;20130108;112400;157000.0000000;157060.0000000;156990.0000000;157020.0000000
RIH3;1;20130108;112500;157020.0000000;157070.0000000;157010.0000000;157060.0000000
RIH3;1;20130108;112600;157050.0000000;157060.0000000;157030.0000000;157050.0000000
RIH3;1;20130108;112700;157050.0000000;157050.0000000;156960.0000000;156990.0000000
RIH3;1;20130108;112800;156990.0000000;157090.0000000;156970.0000000;157070.0000000
RIH3;1;20130108;112900;157070.0000000;157070.0000000;157000.0000000;157010.0000000
RIH3;1;20130108;113000;157000.0000000;157020.0000000;156980.0000000;156990.0000000
RIH3;1;20130108;113100;156990.0000000;157000.0000000;156940.0000000;156970.0000000
RIH3;1;20130108;113200;156970.0000000;156990.0000000;156910.0000000;156970.0000000
RIH3;1;20130108;113300;156970.0000000;156980.0000000;156930.0000000;156940.0000000
RIH3;1;20130108;113400;156950.0000000;156990.0000000;156940.0000000;156980.0000000
RIH3;1;20130108;113500;156970.0000000;156990.0000000;156960.0000000;156980.0000000
RIH3;1;20130108;113600;156980.0000000;157020.0000000;156950.0000000;157020.0000000
RIH3;1;20130108;113700;157020.0000000;157030.0000000;156950.0000000;156970.0000000
RIH3;1;20130108;113800;156970.0000000;157020.0000000;156970.0000000;157010.0000000
RIH3;1;20130108;113900;157010.0000000;157010.0000000;156970.0000000;157000.0000000
RIH3;1;20130108;114000;157000.0000000;157040.0000000;156980.0000000;157000.0000000
RIH3;1;20130108;114100;156990.0000000;157020.0000000;156970.0000000;157020.0000000
RIH3;1;20130108;114200;157020.0000000;157070.0000000;157000.0000000;157050.0000000
RIH3;1;20130108;114300;157030.0000000;157060.0000000;157020.0000000;157040.0000000
RIH3;1;20130108;114400;157030.0000000;157060.0000000;157000.0000000;157000.0000000
RIH3;1;20130108;114500;157000.0000000;157050.0000000;156990.0000000;157020.0000000
RIH3;1;20130108;114600;157020.0000000;157050.0000000;157020.0000000;157050.0000000
RIH3;1;20130108;114700;157030.0000000;157140.0000000;157020.0000000;157110.0000000
RIH3;1;20130108;114800;157110.0000000;157120.0000000;157060.0000000;157100.0000000
RIH3;1;20130108;114900;157100.0000000;157120.0000000;157080.0000000;157100.0000000
RIH3;1;20130108;115000;157100.0000000;157140.0000000;157080.0000000;157110.0000000
RIH3;1;20130108;115100;157120.0000000;157140.0000000;157090.0000000;157130.0000000
RIH3;1;20130108;115200;157120.0000000;157130.0000000;157080.0000000;157080.0000000
RIH3;1;20130108;115300;157100.0000000;157130.0000000;157090.0000000;157100.0000000
RIH3;1;20130108;115400;157100.0000000;157130.0000000;157100.0000000;157100.0000000
RIH3;1;20130108;115500;157100.0000000;157140.0000000;157090.0000000;157100.0000000
RIH3;1;20130108;115600;157100.0000000;157120.0000000;157060.0000000;157090.0000000
RIH3;1;20130108;115700;157100.0000000;157140.0000000;157090.0000000;157110.0000000
RIH3;1;20130108;115800;157120.0000000;157130.0000000;157100.0000000;157120.0000000
RIH3;1;20130108;115900;157120.0000000;157170.0000000;157100.0000000;157130.0000000
RIH3;1;20130108;120000;157120.0000000;157190.0000000;157070.0000000;157090.0000000
RIH3;1;20130108;120100;157110.0000000;157170.0000000;157070.0000000;157140.0000000
RIH3;1;20130108;120200;157130.0000000;157150.0000000;157110.0000000;157130.0000000
RIH3;1;20130108;120300;157130.0000000;157130.0000000;157030.0000000;157030.0000000
RIH3;1;20130108;120400;157040.0000000;157140.0000000;157020.0000000;157100.0000000
RIH3;1;20130108;120500;157100.0000000;157260.0000000;157100.0000000;157230.0000000
RIH3;1;20130108;120600;157220.0000000;157270.0000000;157200.0000000;157240.0000000
RIH3;1;20130108;120700;157240.0000000;157260.0000000;157220.0000000;157240.0000000
RIH3;1;20130108;120800;157250.0000000;157260.0000000;157180.0000000;157190.0000000
RIH3;1;20130108;120900;157200.0000000;157240.0000000;157160.0000000;157190.0000000
RIH3;1;20130108;121000;157210.0000000;157250.0000000;157210.0000000;157230.0000000
RIH3;1;20130108;121100;157230.0000000;157240.0000000;157150.0000000;157180.0000000
RIH3;1;20130108;121200;157180.0000000;157240.0000000;157180.0000000;157190.0000000
RIH3;1;20130108;121300;157200.0000000;157220.0000000;157190.0000000;157220.0000000
RIH3;1;20130108;121400;157200.0000000;157240.0000000;157200.0000000;157210.0000000
RIH3;1;20130108;121500;157230.0000000;157340.0000000;157220.0000000;157330.0000000
RIH3;1;20130108;121600;157330.0000000;157340.0000000;157260.0000000;157330.0000000
RIH3;1;20130108;121700;157330.0000000;157380.0000000;157310.0000000;157370.0000000
RIH3;1;20130108;121800;157370.0000000;157440.0000000;157360.0000000;157410.0000000
RIH3;1;20130108;121900;157400.0000000;157420.0000000;157380.0000000;157410.0000000
RIH3;1;20130108;122000;157410.0000000;157540.0000000;157410.0000000;157450.0000000
RIH3;1;20130108;122100;157460.0000000;157500.0000000;157450.0000000;157500.0000000
RIH3;1;20130108;122200;157500.0000000;157500.0000000;157450.0000000;157480.0000000
RIH3;1;20130108;122300;157480.0000000;157500.0000000;157450.0000000;157480.0000000
RIH3;1;20130108;122400;157460.0000000;157560.0000000;157460.0000000;157520.0000000
RIH3;1;20130108;122500;157520.0000000;157540.0000000;157460.0000000;157490.0000000
RIH3;1;20130108;122600;157480.0000000;157510.0000000;157450.0000000;157500.0000000
RIH3;1;20130108;122700;157510.0000000;157520.0000000;157470.0000000;157470.0000000
RIH3;1;20130108;122800;157480.0000000;157520.0000000;157470.0000000;157520.0000000
RIH3;1;20130108;122900;157520.0000000;157580.0000000;157490.0000000;157580.0000000
RIH3;1;20130108;123000;157580.0000000;157640.0000000;157560.0000000;157630.0000000
RIH3;1;20130108;123100;157630.0000000;157640.0000000;157570.0000000;157570.0000000
RIH3;1;20130108;123200;157570.0000000;157630.0000000;157540.0000000;157630.0000000
RIH3;1;20130108;123300;157620.0000000;157630.0000000;157600.0000000;157600.0000000
RIH3;1;20130108;123400;157600.0000000;157650.0000000;157580.0000000;157630.0000000
RIH3;1;20130108;123500;157630.0000000;157730.0000000;157630.0000000;157730.0000000
RIH3;1;20130108;123600;157720.0000000;157740.0000000;157670.0000000;157700.0000000
RIH3;1;20130108;123700;157700.0000000;157730.0000000;157670.0000000;157680.0000000
RIH3;1;20130108;123800;157670.0000000;157710.0000000;157670.0000000;157670.0000000
RIH3;1;20130108;123900;157680.0000000;157750.0000000;157680.0000000;157740.0000000
RIH3;1;20130108;124000;157750.0000000;157750.0000000;157700.0000000;157720.0000000
RIH3;1;20130108;124100;157720.0000000;157780.0000000;157710.0000000;157780.0000000
RIH3;1;20130108;124200;157770.0000000;157840.0000000;157760.0000000;157800.0000000
RIH3;1;20130108;124300;157800.0000000;157860.0000000;157790.0000000;157820.0000000
RIH3;1;20130108;124400;157810.0000000;157860.0000000;157780.0000000;157830.0000000
RIH3;1;20130108;124500;157830.0000000;157940.0000000;157820.0000000;157880.0000000
RIH3;1;20130108;124600;157880.0000000;157880.0000000;157830.0000000;157850.0000000
RIH3;1;20130108;124700;157860.0000000;157910.0000000;157840.0000000;157910.0000000
RIH3;1;20130108;124800;157910.0000000;157940.0000000;157860.0000000;157860.0000000
RIH3;1;20130108;124900;157860.0000000;157880.0000000;157780.0000000;157780.0000000
RIH3;1;20130108;125000;157780.0000000;157800.0000000;157710.0000000;157720.0000000
RIH3;1;20130108;125100;157720.0000000;157770.0000000;157710.0000000;157750.0000000
RIH3;1;20130108;125200;157740.0000000;157770.0000000;157720.0000000;157760.0000000
RIH3;1;20130108;125300;157750.0000000;157810.0000000;157750.0000000;157790.0000000
RIH3;1;20130108;125400;157790.0000000;157850.0000000;157790.0000000;157830.0000000
RIH3;1;20130108;125500;157840.0000000;157840.0000000;157790.0000000;157790.0000000
RIH3;1;20130108;125600;157790.0000000;157820.0000000;157760.0000000;157820.0000000
RIH3;1;20130108;125700;157820.0000000;157820.0000000;157770.0000000;157810.0000000
RIH3;1;20130108;125800;157790.0000000;157830.0000000;157780.0000000;157800.0000000
RIH3;1;20130108;125900;157800.0000000;157810.0000000;157760.0000000;157760.0000000
RIH3;1;20130108;130000;157770.0000000;157810.0000000;157740.0000000;157790.0000000
RIH3;1;20130108;130100;157790.0000000;157850.0000000;157770.0000000;157840.0000000
RIH3;1;20130108;130200;157840.0000000;157880.0000000;157830.0000000;157860.0000000
RIH3;1;20130108;130300;157860.0000000;157860.0000000;157810.0000000;157820.0000000
RIH3;1;20130108;130400;157840.0000000;157850.0000000;157800.0000000;157800.0000000
RIH3;1;20130108;130500;157790.0000000;157800.0000000;157750.0000000;157770.0000000
RIH3;1;20130108;130600;157770.0000000;157800.0000000;157760.0000000;157800.0000000
RIH3;1;20130108;130700;157800.0000000;157820.0000000;157760.0000000;157780.0000000
RIH3;1;20130108;130800;157780.0000000;157810.0000000;157760.0000000;157800.0000000
RIH3;1;20130108;130900;157800.0000000;157840.0000000;157790.0000000;157820.0000000
RIH3;1;20130108;131000;157810.0000000;157850.0000000;157810.0000000;157830.0000000
RIH3;1;20130108;131100;157820.0000000;157850.0000000;157790.0000000;157850.0000000
RIH3;1;20130108;131200;157830.0000000;157840.0000000;157790.0000000;157790.0000000
RIH3;1;20130108;131300;157790.0000000;157810.0000000;157770.0000000;157770.0000000
RIH3;1;20130108;131400;157770.0000000;157800.0000000;157770.0000000;157780.0000000
RIH3;1;20130108;131500;157790.0000000;157810.0000000;157750.0000000;157810.0000000
RIH3;1;20130108;131600;157810.0000000;157810.0000000;157750.0000000;157780.0000000
RIH3;1;20130108;131700;157770.0000000;157800.0000000;157760.0000000;157770.0000000
RIH3;1;20130108;131800;157770.0000000;157790.0000000;157750.0000000;157780.0000000
RIH3;1;20130108;131900;157780.0000000;157820.0000000;157770.0000000;157820.0000000
RIH3;1;20130108;132000;157820.0000000;157820.0000000;157780.0000000;157790.0000000
RIH3;1;20130108;132100;157790.0000000;157800.0000000;157760.0000000;157770.0000000
RIH3;1;20130108;132200;157780.0000000;157800.0000000;157770.0000000;157780.0000000
RIH3;1;20130108;132300;157780.0000000;157820.0000000;157770.0000000;157800.0000000
RIH3;1;20130108;132400;157800.0000000;157850.0000000;157750.0000000;157770.0000000
RIH3;1;20130108;132500;157770.0000000;157780.0000000;157750.0000000;157760.0000000
RIH3;1;20130108;132600;157760.0000000;157770.0000000;157710.0000000;157720.0000000
RIH3;1;20130108;132700;157710.0000000;157740.0000000;157710.0000000;157740.0000000
RIH3;1;20130108;132800;157730.0000000;157770.0000000;157720.0000000;157760.0000000
RIH3;1;20130108;132900;157760.0000000;157830.0000000;157760.0000000;157830.0000000
RIH3;1;20130108;133000;157810.0000000;157840.0000000;157750.0000000;157760.0000000
RIH3;1;20130108;133100;157770.0000000;157810.0000000;157760.0000000;157780.0000000
RIH3;1;20130108;133200;157800.0000000;157920.0000000;157790.0000000;157860.0000000
RIH3;1;20130108;133300;157850.0000000;157860.0000000;157810.0000000;157830.0000000
RIH3;1;20130108;133400;157830.0000000;157850.0000000;157820.0000000;157830.0000000
RIH3;1;20130108;133500;157830.0000000;157870.0000000;157790.0000000;157830.0000000
RIH3;1;20130108;133600;157830.0000000;157870.0000000;157830.0000000;157830.0000000
RIH3;1;20130108;133700;157840.0000000;157900.0000000;157830.0000000;157860.0000000
RIH3;1;20130108;133800;157860.0000000;157880.0000000;157850.0000000;157850.0000000
RIH3;1;20130108;133900;157850.0000000;157870.0000000;157840.0000000;157870.0000000
RIH3;1;20130108;134000;157880.0000000;157880.0000000;157840.0000000;157870.0000000
RIH3;1;20130108;134100;157870.0000000;157940.0000000;157850.0000000;157920.0000000
RIH3;1;20130108;134200;157920.0000000;157940.0000000;157900.0000000;157930.0000000
RIH3;1;20130108;134300;157920.0000000;157940.0000000;157880.0000000;157930.0000000
RIH3;1;20130108;134400;157920.0000000;157990.0000000;157910.0000000;157960.0000000
RIH3;1;20130108;134500;157960.0000000;158020.0000000;157950.0000000;157980.0000000
RIH3;1;20130108;134600;157980.0000000;158030.0000000;157980.0000000;158000.0000000
RIH3;1;20130108;134700;157980.0000000;157990.0000000;157910.0000000;157930.0000000
RIH3;1;20130108;134800;157930.0000000;157960.0000000;157920.0000000;157960.0000000
RIH3;1;20130108;134900;157950.0000000;157980.0000000;157890.0000000;157930.0000000
RIH3;1;20130108;135000;157930.0000000;157960.0000000;157920.0000000;157950.0000000
RIH3;1;20130108;135100;157920.0000000;157970.0000000;157920.0000000;157960.0000000
RIH3;1;20130108;135200;157970.0000000;157990.0000000;157950.0000000;157980.0000000
RIH3;1;20130108;135300;157970.0000000;158010.0000000;157970.0000000;157970.0000000
RIH3;1;20130108;135400;157970.0000000;157990.0000000;157940.0000000;157990.0000000
RIH3;1;20130108;135500;157990.0000000;158000.0000000;157940.0000000;157990.0000000
RIH3;1;20130108;135600;157990.0000000;157990.0000000;157890.0000000;157950.0000000
RIH3;1;20130108;135700;157960.0000000;157960.0000000;157890.0000000;157940.0000000
RIH3;1;20130108;135800;157950.0000000;157960.0000000;157930.0000000;157940.0000000
RIH3;1;20130108;135900;157930.0000000;157960.0000000;157920.0000000;157930.0000000
RIH3;1;20130108;140300;157950.0000000;157980.0000000;157940.0000000;157970.0000000
RIH3;1;20130108;140400;157950.0000000;157970.0000000;157930.0000000;157960.0000000
RIH3;1;20130108;140500;157970.0000000;157980.0000000;157950.0000000;157970.0000000
RIH3;1;20130108;140600;157970.0000000;158130.0000000;157960.0000000;158100.0000000
RIH3;1;20130108;140700;158100.0000000;158120.0000000;158010.0000000;158010.0000000
RIH3;1;20130108;140800;158030.0000000;158050.0000000;157950.0000000;158030.0000000
RIH3;1;20130108;140900;158040.0000000;158050.0000000;158020.0000000;158020.0000000
RIH3;1;20130108;141000;158020.0000000;158040.0000000;157970.0000000;158020.0000000
RIH3;1;20130108;141100;158010.0000000;158010.0000000;157980.0000000;157990.0000000
RIH3;1;20130108;141200;157990.0000000;158080.0000000;157990.0000000;158070.0000000
RIH3;1;20130108;141300;158070.0000000;158210.0000000;158040.0000000;158160.0000000
RIH3;1;20130108;141400;158160.0000000;158170.0000000;158110.0000000;158120.0000000
RIH3;1;20130108;141500;158140.0000000;158190.0000000;158120.0000000;158150.0000000
RIH3;1;20130108;141600;158150.0000000;158180.0000000;158140.0000000;158170.0000000
RIH3;1;20130108;141700;158170.0000000;158210.0000000;158150.0000000;158190.0000000
RIH3;1;20130108;141800;158210.0000000;158230.0000000;158180.0000000;158180.0000000
RIH3;1;20130108;141900;158180.0000000;158190.0000000;158140.0000000;158170.0000000
RIH3;1;20130108;142000;158160.0000000;158180.0000000;158130.0000000;158160.0000000
RIH3;1;20130108;142100;158160.0000000;158160.0000000;158140.0000000;158150.0000000
RIH3;1;20130108;142200;158150.0000000;158160.0000000;158120.0000000;158160.0000000
RIH3;1;20130108;142300;158160.0000000;158290.0000000;158140.0000000;158220.0000000
RIH3;1;20130108;142400;158220.0000000;158320.0000000;158210.0000000;158290.0000000
RIH3;1;20130108;142500;158290.0000000;158300.0000000;158250.0000000;158260.0000000
RIH3;1;20130108;142600;158270.0000000;158310.0000000;158260.0000000;158270.0000000
RIH3;1;20130108;142700;158290.0000000;158300.0000000;158260.0000000;158270.0000000
RIH3;1;20130108;142800;158270.0000000;158300.0000000;158260.0000000;158260.0000000
RIH3;1;20130108;142900;158260.0000000;158300.0000000;158250.0000000;158280.0000000
RIH3;1;20130108;143000;158270.0000000;158300.0000000;158250.0000000;158260.0000000
RIH3;1;20130108;143100;158270.0000000;158270.0000000;158230.0000000;158270.0000000
RIH3;1;20130108;143200;158270.0000000;158270.0000000;158220.0000000;158230.0000000
RIH3;1;20130108;143300;158220.0000000;158240.0000000;158190.0000000;158210.0000000
RIH3;1;20130108;143400;158210.0000000;158250.0000000;158210.0000000;158250.0000000
RIH3;1;20130108;143500;158240.0000000;158250.0000000;158210.0000000;158230.0000000
RIH3;1;20130108;143600;158220.0000000;158230.0000000;158170.0000000;158180.0000000
RIH3;1;20130108;143700;158180.0000000;158200.0000000;158160.0000000;158160.0000000
RIH3;1;20130108;143800;158160.0000000;158190.0000000;158150.0000000;158180.0000000
RIH3;1;20130108;143900;158180.0000000;158200.0000000;158160.0000000;158200.0000000
RIH3;1;20130108;144000;158210.0000000;158290.0000000;158210.0000000;158260.0000000
RIH3;1;20130108;144100;158250.0000000;158270.0000000;158230.0000000;158240.0000000
RIH3;1;20130108;144200;158250.0000000;158280.0000000;158240.0000000;158260.0000000
RIH3;1;20130108;144300;158250.0000000;158280.0000000;158240.0000000;158250.0000000
RIH3;1;20130108;144400;158250.0000000;158280.0000000;158240.0000000;158250.0000000
RIH3;1;20130108;144500;158260.0000000;158290.0000000;158240.0000000;158260.0000000
RIH3;1;20130108;144600;158250.0000000;158260.0000000;158240.0000000;158240.0000000
RIH3;1;20130108;144700;158240.0000000;158250.0000000;158220.0000000;158240.0000000
RIH3;1;20130108;144800;158250.0000000;158250.0000000;158230.0000000;158240.0000000
RIH3;1;20130108;144900;158230.0000000;158270.0000000;158230.0000000;158250.0000000
RIH3;1;20130108;145000;158260.0000000;158280.0000000;158250.0000000;158280.0000000
RIH3;1;20130108;145100;158270.0000000;158290.0000000;158190.0000000;158190.0000000
RIH3;1;20130108;145200;158180.0000000;158240.0000000;158180.0000000;158210.0000000
RIH3;1;20130108;145300;158210.0000000;158250.0000000;158200.0000000;158230.0000000
RIH3;1;20130108;145400;158220.0000000;158250.0000000;158210.0000000;158210.0000000
RIH3;1;20130108;145500;158210.0000000;158240.0000000;158200.0000000;158210.0000000
RIH3;1;20130108;145600;158210.0000000;158220.0000000;158180.0000000;158210.0000000
RIH3;1;20130108;145700;158210.0000000;158250.0000000;158190.0000000;158250.0000000
RIH3;1;20130108;145800;158230.0000000;158250.0000000;158220.0000000;158240.0000000
RIH3;1;20130108;145900;158240.0000000;158290.0000000;158230.0000000;158280.0000000
RIH3;1;20130108;150000;158280.0000000;158380.0000000;158260.0000000;158310.0000000
RIH3;1;20130108;150100;158310.0000000;158320.0000000;158240.0000000;158250.0000000
RIH3;1;20130108;150200;158250.0000000;158270.0000000;158180.0000000;158190.0000000
RIH3;1;20130108;150300;158190.0000000;158240.0000000;158190.0000000;158190.0000000
RIH3;1;20130108;150400;158190.0000000;158210.0000000;158130.0000000;158130.0000000
RIH3;1;20130108;150500;158140.0000000;158140.0000000;158060.0000000;158110.0000000
RIH3;1;20130108;150600;158110.0000000;158120.0000000;158070.0000000;158080.0000000
RIH3;1;20130108;150700;158090.0000000;158120.0000000;158080.0000000;158110.0000000
RIH3;1;20130108;150800;158110.0000000;158130.0000000;158060.0000000;158070.0000000
RIH3;1;20130108;150900;158080.0000000;158120.0000000;158070.0000000;158090.0000000
RIH3;1;20130108;151000;158080.0000000;158120.0000000;158080.0000000;158100.0000000
RIH3;1;20130108;151100;158090.0000000;158130.0000000;158080.0000000;158130.0000000
RIH3;1;20130108;151200;158130.0000000;158180.0000000;158100.0000000;158170.0000000
RIH3;1;20130108;151300;158170.0000000;158180.0000000;158110.0000000;158160.0000000
RIH3;1;20130108;151400;158180.0000000;158250.0000000;158170.0000000;158210.0000000
RIH3;1;20130108;151500;158210.0000000;158250.0000000;158200.0000000;158240.0000000
RIH3;1;20130108;151600;158240.0000000;158240.0000000;158190.0000000;158220.0000000
RIH3;1;20130108;151700;158200.0000000;158250.0000000;158200.0000000;158220.0000000
RIH3;1;20130108;151800;158220.0000000;158220.0000000;158190.0000000;158200.0000000
RIH3;1;20130108;151900;158190.0000000;158220.0000000;158160.0000000;158170.0000000
RIH3;1;20130108;152000;158160.0000000;158240.0000000;158160.0000000;158220.0000000
RIH3;1;20130108;152100;158230.0000000;158250.0000000;158220.0000000;158240.0000000
RIH3;1;20130108;152200;158230.0000000;158280.0000000;158220.0000000;158260.0000000
RIH3;1;20130108;152300;158270.0000000;158290.0000000;158250.0000000;158260.0000000
RIH3;1;20130108;152400;158280.0000000;158340.0000000;158270.0000000;158310.0000000
RIH3;1;20130108;152500;158320.0000000;158330.0000000;158280.0000000;158310.0000000
RIH3;1;20130108;152600;158310.0000000;158310.0000000;158280.0000000;158280.0000000
RIH3;1;20130108;152700;158290.0000000;158300.0000000;158270.0000000;158270.0000000
RIH3;1;20130108;152800;158280.0000000;158300.0000000;158260.0000000;158270.0000000
RIH3;1;20130108;152900;158270.0000000;158280.0000000;158260.0000000;158260.0000000
RIH3;1;20130108;153000;158260.0000000;158280.0000000;158260.0000000;158280.0000000
RIH3;1;20130108;153100;158290.0000000;158300.0000000;158270.0000000;158270.0000000
RIH3;1;20130108;153200;158270.0000000;158280.0000000;158250.0000000;158250.0000000
RIH3;1;20130108;153300;158250.0000000;158250.0000000;158210.0000000;158220.0000000
RIH3;1;20130108;153400;158210.0000000;158260.0000000;158200.0000000;158230.0000000
RIH3;1;20130108;153500;158250.0000000;158290.0000000;158250.0000000;158290.0000000
